url,is_remapped,remapped_url
https://anzlaw.thomsonreuters.com/Document/I9bd83fc0893611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/I9c5cb010b95c11e88a98823f404cad1c/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/I9e7e1d7087ac11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ia0ef6bd0897e11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ia164367088a911e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ia2a74df0881e11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ia2c0a9b0881b11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ia2c145f0881b11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ia3279cd0896311e8aca5bab3c9b3f468/View/FullText.html?originationContext=typeAhead&transitionType=Default&contextData=(sc.Default)&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ia3281200896311e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.UserEnteredCitation)&userEnteredCitation=R+v+G+(1997)+91+A+Crim+R+590%2c+599.&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ia3f36d0088ce11e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.UserEnteredCitation)&userEnteredCitation=R+v+Hughes+(1994)+76+A+Crim+R+177&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ia47fe600890411e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ia521d6c0881111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ia55d883087b911e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Iade762e087ab11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Iade762e087ab11e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.Default)&userEnteredCitation=172+CLR+378&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Iae17b72087aa11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Iaf43abf088c611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Iaf43da1087b511e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ib03a237088d211e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ib145225004d311ea9baa96370827cab3/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ib54829a0881b11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ib5822580890411e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ib681c99088b411e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.Default)&userEnteredCitation=R+v+DBA+(2012)+219+A+Crim+R+408&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ib8baa480896211e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Iba40a83087b511e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ibeeb69f0881511e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ibf6666f087c011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ic1f32270891711e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ic2b321f087b511e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ic3e4121088cc11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ic8896d50642211efb6d78c1fa0b6d9c8/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,TRUE,https://jade.io/article/1087633
https://anzlaw.thomsonreuters.com/Document/Ic8d28070cf8611eea4f4c0c40afe197b/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.Default)&userEnteredCitation=R+v+Tracy+%5b2024%5d+QCA+19&comp=wlau,TRUE,https://jade.io/article/1063291
https://anzlaw.thomsonreuters.com/Document/Icc9597108cf011efaf09a53406c15bac/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,TRUE,https://jade.io/article/1095366
https://anzlaw.thomsonreuters.com/Document/Iccf21dd088f311e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ice93d3a088b611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Iceb9d1e087a811e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Icfa4dd70881111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Icfabb4a088a811e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Id05d5af088b411e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Id161fb1088f311e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Id177df20891611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Id39df5206aff11e9a6b4d984561674e7/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Id5482630890411e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Id584c86088b411e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Id5b663e088ad11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Id5bb558087b311e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Id648a9f087ca11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Idb17678087b311e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,TRUE,https://jade.io/article/68197
https://anzlaw.thomsonreuters.com/Document/Idb19b17087b311e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Idfd51d0087bb11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ie24417a087af11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ie279bfe087aa11e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.Default)&userEnteredCitation=Longman+v+The+Queen+(1989)+168+CLR+79&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ie3a05b0087a911e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ie463bcc3802f11e8b22785ae5ff38a3b/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ie4d9e0f0896011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ie50974b0891911e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ie5f5511087b511e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ie5f5511087b511e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ie6e4f47088b611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ie7f72800881711e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ie87553f087af11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Iebbc1e3088e611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ied035b2088ad11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ied1aebb088b611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Iee73ce3087b411e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Iee73ce3087b411e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ief54513088c711e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/If03c8720761911eab745cb261e5f10a2/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.UserEnteredCitation)&userEnteredCitation=%5b1970%5d+sasr+184&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/If066ba10896011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/If0b37d50891a11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/If193e990881a11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/If1a5018088d311e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/If32f523088ab11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,TRUE,https://jade.io/article/166959
https://anzlaw.thomsonreuters.com/Document/If368d01087ab11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/If497f890891c11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/If4eab14088c011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/If661a9d0881011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/If7ec4bc088b011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/If9c9cb1088c011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ifaa7da4087a811e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ifb131db088f111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ifc4ddfe088aa11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ifc8b0e2088e511e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ifdcbf46088aa11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ife0369b0879a11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ife08eba088d111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ife0b6c6088c011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ife9a563088d111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Ifec324e0881611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Document/Iffe1bd4087b311e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=g&serNum=1927024161&pubNum=4705&originatingDoc=IC3CE6700E57111DAB242AFEA6182DD7E&refType=UD&originationContext=document&transitionType=DocumentItem&ppcid=9bbd868f6d6042d5baf28a09e1c63a37&contextData=(sc.DocLink)&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=g&serNum=1966017006&pubNum=4705&originatingDoc=I9433F190E43611DA8FC2A0F0355337E9&refType=UD&originationContext=document&transitionType=DocumentItem&ppcid=456e35f5166a4237bcac736ebd4bd103&contextData=(sc.DocLink)&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=g&serNum=1979025302&pubNum=4705&originatingDoc=I328961E0E42811DA8FC2A0F0355337E9&refType=UD&originationContext=document&transitionType=DocumentItem&ppcid=49ef03596ac742d8a9baa41cdb6f247d&contextData=(sc.DocLink)&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=g&serNum=1980027274&pubNum=4705&originatingDoc=I7353FDC0E42811DA8FC2A0F0355337E9&refType=UD&originationContext=document&transitionType=DocumentItem&ppcid=7cd3b8b062404f70ad3649c2118afa87&contextData=(sc.DocLink)&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=g&serNum=1984032293&pubNum=4705&originatingDoc=I38EECD91E42811DA8FC2A0F0355337E9&refType=UD&originationContext=document&transitionType=DocumentItem&ppcid=3b0c262eca09489d9187948a1ab30b2b&contextData=(sc.DocLink)&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=g&serNum=1985031055&pubNum=4705&originatingDoc=I6479A750E42811DA8FC2A0F0355337E9&refType=UD&originationContext=document&transitionType=DocumentItem&ppcid=21e2ffe7355a4fa5a1fa38e190775159&contextData=(sc.DocLink)&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=g&serNum=1993253572&pubNum=4705&originatingDoc=I5FB5DDB1E42811DA8FC2A0F0355337E9&refType=UD&originationContext=document&transitionType=DocumentItem&ppcid=fa551bcc24cd4777adea6c85328d3a0d&contextData=(sc.DocLink)&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=g&serNum=1996293469&pubNum=4705&originatingDoc=I422D49E0E42811DA8FC2A0F0355337E9&refType=UD&originationContext=document&transitionType=DocumentItem&ppcid=f96ecc451d744bae8e816dc70fcee466&contextData=(sc.DocLink)&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1911038558&pubNum=4825&originatingDoc=If7cf9a0088c611e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=47e75e6898004eea9884f4d0d0bf5abf&contextData=(sc.Default)&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1933028540&pubNum=3586&originatingDoc=Ifc980f50879911e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=c7ec98fd93f44a4e93e06638f8826390&contextData=(sc.Default)&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1938029943&pubNum=3586&originatingDoc=I337a16c0879b11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=723982183a664c0597a593e5ee5ca4d5&contextData=(sc.Default)&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1952014468&pubNum=3586&originatingDoc=I7b0d1e80879e11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=ee4329a2fbf3444d9e7edf53f5274424&contextData=(sc.Default)&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1952041631&pubNum=3586&originatingDoc=I97562d70879e11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=a6eb94b965bf4925a0d9cee229290fba&contextData=(sc.Default)&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1954016783&pubNum=3586&originatingDoc=I1642da70879f11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=2f62c6e6ea8646ef954c57ea259105d7&contextData=(sc.Default)&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1954016783&pubNum=3586&originatingDoc=I1642da70879f11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=8b9ff3624ff9437481383360d6100be3&contextData=(sc.Default)&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1956050756&pubNum=5142&originatingDoc=Iea57bdf088bf11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=06853e1a25444c6aae9a0f86c05684ca&contextData=(sc.Default)&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1958052096&pubNum=4888&originatingDoc=Ibbd07600b9f411e88a98823f404cad1c&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=86528a3fcd7f461b82451498018386ce&contextData=(sc.DocLink)&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1958052096&pubNum=4888&originatingDoc=Ibbd07600b9f411e88a98823f404cad1c&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=9ddc9e2728b646619ffe5dc54f10c81d&contextData=(sc.DocLink)&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1959056007&pubNum=3586&originatingDoc=I9b58df1087a011e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=07e47e302c4b4290960271bf1a75c412&contextData=(sc.Default)&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1960017454&pubNum=3586&originatingDoc=Ie9afb34087b011e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=6f0bc6a8e583427a85e8786324aa8a8a&contextData=(sc.Default)&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1961017812&pubNum=3586&originatingDoc=I5323a71087a111e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=595cbff8e4c44e089be2d035c55f233f&contextData=(sc.Default)&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1961055707&pubNum=3586&originatingDoc=I0c1c362087a111e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=8362d5208d044a72846047f6eed84fca&contextData=(sc.Default)&comp=wlau,FALSE,NA: ThomsonReuters
https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1961055974&pubNum=3586&originatingDoc=I26af57b087a111e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=5826c9b2caa24cb3b3f05820614ce89d&contextData=(sc.Default)&comp=wlau,FALSE,NA: ThomsonReuters
