page_no,link_text,link_destination,link_domain
305,[82].,https://jade.io/article/166244/section/13,jade
305,"(1978)140 CLR 342,",https://anzlaw.thomsonreuters.com/Document/I578bc9e087a611e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
305,[1985]1,https://anzlaw.thomsonreuters.com/Document/I9c5cb010b95c11e88a98823f404cad1c/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
305,"Qd R 520,",https://anzlaw.thomsonreuters.com/Document/I9c5cb010b95c11e88a98823f404cad1c/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
305,(2011)34 VR,https://anzlaw.thomsonreuters.com/Document/I6a7f8bf0892111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
305,277;,https://anzlaw.thomsonreuters.com/Document/I6a7f8bf0892111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
305,[2011]VSCA 433;,https://jade.io/article/259063,jade
305,[1992]2 VR 531,https://anzlaw.thomsonreuters.com/Document/If066ba10896011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
305,(1993)64 A Crim R 359.,https://anzlaw.thomsonreuters.com/Document/I3a813b30891011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
305,"[1963]QWN 14,",https://anzlaw.thomsonreuters.com/Document/I976c8c0044ee11ea82ae8934f5464db2/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
305,(2012)222 A Crim R 566;,https://anzlaw.thomsonreuters.com/Document/Id584c86088b411e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
305,[2012]QCA,http://archive.sclqld.org.au/qjudgment/2012/QCA12-111.pdf,sclqld
305,"111,",http://archive.sclqld.org.au/qjudgment/2012/QCA12-111.pdf,sclqld
306,"(1988)34 A Crim R 438,",https://anzlaw.thomsonreuters.com/Document/I44eaa4d0881111e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
306,(2011)242 CLR 446(the,https://anzlaw.thomsonreuters.com/Document/I647b92c087c411e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
317,Section 10–Accessories,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
317,Section 307–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
317,Section 544–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
317,Section 545–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
317,[1990]2 Qd R 371).,https://www.queenslandjudgments.com.au/case/id/507897,queenslandjudgments
317,[1990]2 Qd R 371,https://www.queenslandjudgments.com.au/case/id/507897,queenslandjudgments
317,"[2000]2 Qd R 57,",https://www.queenslandjudgments.com.au/case/id/504218,queenslandjudgments
317,76,https://jade.io/article/166244/section/140596,jade
317,"(1992)1 Tas R 293,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1992357989&pubNum=5145&originatingDoc=I2a9e0040891011e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=e67b22521777474ca2c181ddb576754c&contextData=(sc.Default)&comp=wlau,thomsonreuters
317,[1990]2,https://www.queenslandjudgments.com.au/case/id/507897,queenslandjudgments
317,"Qd R 371,",https://www.queenslandjudgments.com.au/case/id/507897,queenslandjudgments
317,"(2020)3 QR 273,",https://www.queenslandjudgments.com.au/case/id/512865,queenslandjudgments
317,"294,",https://jade.io/article/708017/section/140172,jade
317,[1988]HCA 57;,https://jade.io/article/67461,jade
318,219-220;,https://jade.io/article/67461/section/4134,jade
318,[1985]HCA 29;,https://jade.io/article/67192,jade
318,"(1985)156 CLR 473,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1985187596&pubNum=3586&originatingDoc=Ifaa4f41087a811e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=0944fe68275b42bc95fa12fab9845a71&contextData=(sc.Default)&comp=wlau,thomsonreuters
318,"504-505,",https://jade.io/article/67192/section/140920,jade
318,487-488,https://jade.io/article/67192/section/140251,jade
318,495).,https://jade.io/article/67192/section/140246,jade
318,"[1991]2 Qd R 413,",https://www.queenslandjudgments.com.au/case/id/511826,queenslandjudgments
318,418-419).,https://jade.io/citation/407032/section/2615,jade
318,"[1995]2 Qd R 204,",https://www.queenslandjudgments.com.au/case/id/504098,queenslandjudgments
318,207).,https://jade.io/citation/4547197/section/140180,jade
318,(1986)27 A Crim R 32);,https://anzlaw.thomsonreuters.com/Document/Ic3e4121088cc11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
318,LR 468);,https://jade.io/article/221869,jade
318,[1955],http://www7.austlii.edu.au/au/cases/vic/VicLawRp/1955/18.pdf,austlii
318,VLR 95);,http://www7.austlii.edu.au/au/cases/vic/VicLawRp/1955/18.pdf,austlii
318,[1912]1 KB 158;,https://www.iclr.co.uk/document/1890234871/casereport_45359/html,iclr
318,[1972]2 NSWLR 281);,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1972096539&pubNum=5138&originatingDoc=If7f9cb70880f11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=8f82cc0045b64db3b3e058a8b9a93f28&contextData=(sc.Default)&comp=wlau,thomsonreuters
318,[1986]Tas R 223).,https://jade.io/citation/2751595,jade
318,"[1995]2 Qd R 204,",https://www.queenslandjudgments.com.au/case/id/504098,queenslandjudgments
318,208).,https://jade.io/citation/4547197/section/140089,jade
318,"[1995]2 Qd R 204,",https://www.queenslandjudgments.com.au/case/id/504098,queenslandjudgments
318,207).,https://jade.io/citation/4547197/section/140180,jade
321,Section 23–Intention––Motive,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
321,"(2016)256 CLR 482,",https://anzlaw.thomsonreuters.com/Document/I43ab2d5087cc11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
321,490,https://jade.io/article/460468/section/140848,jade
321,[14];,https://jade.io/article/460468/section/140848,jade
321,[2016],https://www.hcourt.gov.au/sites/default/files/eresources/2016/HCA/12.pdf,hcourt
321,"HCA 12,",https://www.hcourt.gov.au/sites/default/files/eresources/2016/HCA/12.pdf,hcourt
321,[14],https://jade.io/article/460468/section/140848,jade
321,"[1985]2 Qd R 413,",https://www.queenslandjudgments.com.au/case/id/505512,queenslandjudgments
321,418-419;,https://jade.io/citation/419008/section/2615,jade
321,"(1997)71 ALJR 638,",https://anzlaw.thomsonreuters.com/Document/I2ec8c9709e4a11e9bf2e892031bbe848/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
321,648;,https://jade.io/article/68026/section/140936,jade
321,"[1997]HCA 7,",https://jade.io/article/68026,jade
321,[2002],http://archive.sclqld.org.au/qjudgment/2002/QCA02-442.pdf,sclqld
321,QCA 442).,http://archive.sclqld.org.au/qjudgment/2002/QCA02-442.pdf,sclqld
322,(2002)211 CLR 85;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2002494825&pubNum=3586&originatingDoc=Iba400bf087b511e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=366692282102427997074591647c6ef3&contextData=(sc.Default)&comp=wlau,thomsonreuters
322,[2002]HCA 33;,https://www.hcourt.gov.au/sites/default/files/eresources/2002/HCA/33.pdf,hcourt
322,[1992]1 VR 57).,https://anzlaw.thomsonreuters.com/Document/Ie4d9e0f0896011e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
322,[2007]1 Qd R 64).,https://www.queenslandjudgments.com.au/case/id/502345,queenslandjudgments
322,"[2006]QCA 51,",https://www.queenslandjudgments.com.au/caselaw/qca/2006/51,queenslandjudgments
322,[37]-[40]).,https://jade.io/article/169202/section/5280,jade
322,[37]-[40]).,https://jade.io/article/169202/section/5280,jade
322,[37]-[40]).,https://jade.io/article/169202/section/5280,jade
322,[37]-[40]).,https://jade.io/article/169202/section/5280,jade
323,Section 289–,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
323,"[2002]2 Qd R 313,",https://www.queenslandjudgments.com.au/case/id/508044,queenslandjudgments
323,321-322,https://jade.io/article/167138/section/140122,jade
323,[23].,https://jade.io/article/167138/section/140122,jade
323,[1966]Qd R 411.,https://www.queenslandjudgments.com.au/case/id/507808,queenslandjudgments
323,[2002],https://www.queenslandjudgments.com.au/caselaw/qca/2002/23,queenslandjudgments
323,"QCA 23,",https://www.queenslandjudgments.com.au/caselaw/qca/2002/23,queenslandjudgments
323,[26],https://jade.io/article/167397/section/140175,jade
323,"[1990]1 Qd R 456,",https://www.queenslandjudgments.com.au/case/id/500448,queenslandjudgments
323,"463,",https://jade.io/citation/418591/section/140872,jade
323,464).,https://jade.io/citation/418591/section/141023,jade
323,"[2007]1 Qd R 478,",https://www.queenslandjudgments.com.au/case/id/506638,queenslandjudgments
323,"490-491,",https://jade.io/article/169511/section/140953,jade
323,(1925)19 Cr App R 8).,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=g&serNum=1927024161&pubNum=4705&originatingDoc=IC3CE6700E57111DAB242AFEA6182DD7E&refType=UD&originationContext=document&transitionType=DocumentItem&ppcid=9bbd868f6d6042d5baf28a09e1c63a37&contextData=(sc.DocLink)&comp=wlau,thomsonreuters
323,[2007]1 Qd R 478).,https://www.queenslandjudgments.com.au/case/id/506638,queenslandjudgments
324,"(1991)172 CLR 378,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1991343245&pubNum=3586&originatingDoc=Iade58e2087ab11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=f713288ee8e04f4782579dbcccb7e556&contextData=(sc.Default)&comp=wlau,thomsonreuters
324,387;,https://jade.io/article/67628/section/140656,jade
324,[1991]HCA 27).,https://jade.io/article/67628,jade
327,Section 347,https://www.legislation.qld.gov.au/view/html/2024-09-22/act-1899-009,qld
327,Section 348,https://www.legislation.qld.gov.au/view/html/2024-09-22/act-1899-009,qld
327,Section 348A,https://www.legislation.qld.gov.au/view/html/2024-09-22/act-1899-009,qld
327,Evidence,https://jade.io/article/353262,jade
327,Evidence Act,https://jade.io/article/353262,jade
327,Act,https://jade.io/article/353262,jade
327,Act 1977,https://jade.io/article/353262,jade
327,1977 (Qld),https://jade.io/article/353262,jade
327,(Qld),https://jade.io/article/353262,jade
327,Part 6B Division 3 Sub-Division 3,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld
327,Section 161,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld
327,Criminal Law (Coercive Control,https://jade.io/article/1067156,jade
327,Control and,https://jade.io/article/1067156,jade
327,and,https://jade.io/article/1067156,jade
327,and Affirmative,https://jade.io/article/1067156,jade
327,Affirmative,https://jade.io/article/1067156,jade
327,Affirmative Consent),https://jade.io/article/1067156,jade
327,Consent),https://jade.io/article/1067156,jade
327,Consent) and,https://jade.io/article/1067156,jade
327,and,https://jade.io/article/1067156,jade
327,and,https://jade.io/article/1067156,jade
327,Other,https://jade.io/article/1067156,jade
327,Other,https://jade.io/article/1067156,jade
327,Other Legislation,https://jade.io/article/1067156,jade
327,Legislation,https://jade.io/article/1067156,jade
327,Legislation Amendment,https://jade.io/article/1067156,jade
327,Amendment,https://jade.io/article/1067156,jade
327,Amendment Act,https://jade.io/article/1067156,jade
327,Act,https://jade.io/article/1067156,jade
327,Act 2024,https://jade.io/article/1067156,jade
327,2024,https://jade.io/article/1067156,jade
327,2024 (Qld),https://jade.io/article/1067156,jade
327,(Qld),https://jade.io/article/1067156,jade
327,Evidence Act,https://jade.io/article/353262,jade
327,Act 1977.,https://jade.io/article/353262,jade
327,1977.,https://jade.io/article/353262,jade
327,Evidence Act,https://jade.io/article/353262,jade
327,"Act 1977),",https://jade.io/article/353262,jade
327,292A-292E,https://jade.io/article/275297/section/1346225,jade
327,292A-292E,https://jade.io/article/275297/section/1346225,jade
327,292A-292E,https://jade.io/article/275297/section/1346225,jade
327,"Criminal Procedure Act 1986 (NSW),",https://jade.io/article/275297,jade
327,"(NSW),",https://jade.io/article/275297,jade
328,"[2019]2 Qd R 528,",https://www.queenslandjudgments.com.au/case/id/512766,queenslandjudgments
328,Criminal Law Amendment Act 2000,https://jade.io/article/345364,jade
328,"2000 (Qld),",https://jade.io/article/345364,jade
328,"(Qld),",https://jade.io/article/345364,jade
328,"(2020)5 QR 261,",https://www.queenslandjudgments.com.au/case/id/512927,queenslandjudgments
328,272,https://jade.io/article/757345/section/1154,jade
328,"[43],",https://jade.io/article/757345/section/1154,jade
328,"[2005]1 Qd R 308,",https://www.queenslandjudgments.com.au/case/id/502988,queenslandjudgments
328,"[2014] 1 Qd R 44,",https://www.queenslandjudgments.com.au/case/id/503201,queenslandjudgments
329,[1995]2 Qd R 490).,https://www.queenslandjudgments.com.au/case/id/503482,queenslandjudgments
329,"[2016]2 Qd R 602,",https://www.queenslandjudgments.com.au/case/id/512574,queenslandjudgments
332,103ZS,https://jade.io/article/353262/section/1424725,jade
332,Evidence,https://jade.io/article/353262,jade
332,Evidence Act,https://jade.io/article/353262,jade
332,Act,https://jade.io/article/353262,jade
332,Act 1977):,https://jade.io/article/353262,jade
332,103ZZA,https://jade.io/article/353262/section/1424734,jade
332,Evidence,https://jade.io/article/353262,jade
332,Evidence Act,https://jade.io/article/353262,jade
332,Act,https://jade.io/article/353262,jade
332,Act 1977):,https://jade.io/article/353262,jade
333,103ZT,https://jade.io/article/353262/section/1424726,jade
333,Evidence,https://jade.io/article/353262,jade
333,Evidence Act,https://jade.io/article/353262,jade
333,Act,https://jade.io/article/353262,jade
333,Act 1977):,https://jade.io/article/353262,jade
333,103ZU,https://jade.io/article/353262/section/1424727,jade
333,Evidence,https://jade.io/article/353262,jade
333,Evidence Act,https://jade.io/article/353262,jade
333,Act,https://jade.io/article/353262,jade
333,Act 1977):,https://jade.io/article/353262,jade
334,103ZW,https://jade.io/article/353262/section/1424729,jade
334,Evidence Act,https://jade.io/article/353262,jade
334,"Act 1977,",https://jade.io/article/353262,jade
334,Chapter 17.9,rosetta://link/ch_mistake_fact_sexual_pre_2024/direction,link
334,Mistake of Fact in Sexual Offending Pre-September 2024).,rosetta://link/ch_mistake_fact_sexual_pre_2024/direction,link
336,Benchbook Chapter 17.8 Mistake of Fact: s 24).,rosetta://link/ch_mistake_of_fact/direction,link
337,Section,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
337,Section 348–Consent,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
337,Section,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
337,Section 348A–Mistake,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
337,Section 348B–Cognitive,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
337,Section,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
337,Section,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
337,Section,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
337,Evidence,https://jade.io/article/353262,jade
337,Evidence Act 1977 (Qld),https://jade.io/article/353262,jade
337,(Qld),https://jade.io/article/353262,jade
337,Part,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld
337,1,https://jade.io/article/353262/section/187127,jade
337,Part,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld
337,Part,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld
337,Section 161–Application,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1977-047,qld
337,Criminal,https://jade.io/article/1067156,jade
337,Criminal Law,https://jade.io/article/1067156,jade
337,Law,https://jade.io/article/1067156,jade
337,Law (Coercive,https://jade.io/article/1067156,jade
337,(Coercive,https://jade.io/article/1067156,jade
337,(Coercive Control,https://jade.io/article/1067156,jade
337,Control and Affirmative Consent) and,https://jade.io/article/1067156,jade
337,"Other Legislation Amendment Act 2024 (Qld),",https://jade.io/article/1067156,jade
337,"(Qld),",https://jade.io/article/1067156,jade
337,Crimes,https://jade.io/article/275283,jade
337,Crimes Act,https://jade.io/article/275283,jade
337,"Act 1900 (NSW)),",https://jade.io/article/275283,jade
337,"(NSW)),",https://jade.io/article/275283,jade
337,Crimes,https://jade.io/article/281802,jade
337,Crimes Act,https://jade.io/article/281802,jade
337,"Act 1958 (Vic)),",https://jade.io/article/281802,jade
337,"(Vic)),",https://jade.io/article/281802,jade
338,Criminal Code,https://jade.io/article/699241,jade
338,Code Act,https://jade.io/article/699241,jade
338,Act 1983 (NT)).,https://jade.io/article/699241,jade
338,(NT)).,https://jade.io/article/699241,jade
338,Criminal,https://jade.io/article/1067156,jade
338,Criminal Law,https://jade.io/article/1067156,jade
338,Law,https://jade.io/article/1067156,jade
338,Law (Coercive,https://jade.io/article/1067156,jade
338,(Coercive,https://jade.io/article/1067156,jade
338,(Coercive Control,https://jade.io/article/1067156,jade
338,Control,https://jade.io/article/1067156,jade
338,Control and,https://jade.io/article/1067156,jade
338,and,https://jade.io/article/1067156,jade
338,and Affirmative,https://jade.io/article/1067156,jade
338,Affirmative,https://jade.io/article/1067156,jade
338,Affirmative Consent),https://jade.io/article/1067156,jade
338,Consent),https://jade.io/article/1067156,jade
338,Consent) and,https://jade.io/article/1067156,jade
338,and,https://jade.io/article/1067156,jade
338,and Other,https://jade.io/article/1067156,jade
338,Other,https://jade.io/article/1067156,jade
338,Other Legislation,https://jade.io/article/1067156,jade
338,Legislation Amendment Act 2024,https://jade.io/article/1067156,jade
338,Evidence Act 1977.,https://jade.io/article/353262,jade
338,Evidence,https://jade.io/article/353262,jade
338,Evidence Act,https://jade.io/article/353262,jade
338,Act 1977)in,https://jade.io/article/353262,jade
338,292A-292E,https://jade.io/article/275297/section/1346225,jade
338,292A-292E,https://jade.io/article/275297/section/1346225,jade
338,292A-292E,https://jade.io/article/275297/section/1346225,jade
338,Criminal Procedure Act,https://jade.io/article/275297,jade
338,1986 (NSW).,https://jade.io/article/275297,jade
338,(NSW).,https://jade.io/article/275297,jade
338,"[2005] 2 Qd R 540,",https://www.queenslandjudgments.com.au/case/id/508269,queenslandjudgments
338,543,https://jade.io/article/168932/section/2666,jade
338,[13]-[14],https://jade.io/article/168932/section/2666,jade
338,[2019]2 Qd R 46,https://www.queenslandjudgments.com.au/case/id/512743,queenslandjudgments
339,[1995]2 Qd R 490).,https://www.queenslandjudgments.com.au/case/id/503482,queenslandjudgments
339,"[2016] 2 Qd R 602,",https://www.queenslandjudgments.com.au/case/id/512574,queenslandjudgments
344,Benchbook,rosetta://link/ch_grievous_bodily_harm/direction,link
344,Chapter 10.5 Grievous Bodily Harm,rosetta://link/ch_grievous_bodily_harm/direction,link
344,103ZS,https://jade.io/article/353262/section/1424725,jade
344,Evidence Act 1977):,https://jade.io/article/353262,jade
345,103ZT,https://jade.io/article/353262/section/1424726,jade
345,Evidence,https://jade.io/article/353262,jade
345,Evidence Act,https://jade.io/article/353262,jade
345,Act 1977):,https://jade.io/article/353262,jade
345,103ZU,https://jade.io/article/353262/section/1424727,jade
345,Evidence Act 1977):,https://jade.io/article/353262,jade
345,103ZV,https://jade.io/article/353262/section/1424728,jade
345,Evidence,https://jade.io/article/353262,jade
345,Evidence Act,https://jade.io/article/353262,jade
345,Act,https://jade.io/article/353262,jade
345,Act 1977):,https://jade.io/article/353262,jade
345,1977):,https://jade.io/article/353262,jade
345,103ZW,https://jade.io/article/353262/section/1424729,jade
345,Evidence Act 1977):,https://jade.io/article/353262,jade
346,Chapter,rosetta://link/ch_mistake_fact_sexual_post_2024/direction,link
346,17.10 of the Benchbook).,rosetta://link/ch_mistake_fact_sexual_post_2024/direction,link
347,Chapter 17.8 of the Benchbook).,rosetta://link/ch_mistake_of_fact/direction,link
348,Section 391–Definition,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
348,Section 433–Receiving,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
348,"Queen (1987) 74 ALR 219,",https://jade.io/article/67375,jade
350,Section 291–Killing,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
350,Section 293–Definition,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
350,Section 300–Unlawful,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
350,Section 302–Definition,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
350,Section 576–Indictment,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
352,"(1991)172 CLR 378,",https://anzlaw.thomsonreuters.com/Document/Iade762e087ab11e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.Default)&userEnteredCitation=172+CLR+378&comp=wlau,thomsonreuters
352,"398,",https://jade.io/article/67628/section/140314,jade
352,"411,",https://jade.io/article/67628/section/140347,jade
352,423;,https://jade.io/article/67628/section/140004,jade
352,[1991]HCA 27;,https://jade.io/article/67628,jade
352,(2020)269 CLR 663;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2050585060&pubNum=3586&originatingDoc=Ibcf05f1b68cf11ea9466e69956ff701d&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=1711c91fd7154a8fb239d7c9caa7fe5f&contextData=(sc.Default)&comp=wlau,thomsonreuters
352,[2020]HCA 11).,https://www.hcourt.gov.au/sites/default/files/eresources/2020/HCA/11.pdf,hcourt
352,"(1991)172 CLR 378,",https://anzlaw.thomsonreuters.com/Document/Iade762e087ab11e8aca5bab3c9b3f468/View/FullText.html?transitionType=UniqueDocItem&contextData=(sc.Default)&userEnteredCitation=172+CLR+378&comp=wlau,thomsonreuters
352,"387,",https://jade.io/article/67628/section/140656,jade
352,"411-412,",https://jade.io/article/67628/section/4812,jade
352,"423,",https://jade.io/article/67628/section/140004,jade
352,441;,https://jade.io/article/67628/section/140423,jade
352,"[1991]HCA 27,",https://jade.io/article/67628,jade
352,"(1980)2 A Crim R 157,",https://anzlaw.thomsonreuters.com/Document/I6c8fbdc0896211e8aca5bab3c9b3f468/View/FullText.html?originationContext=typeAhead&transitionType=Default&contextData=%28sc.Default%29&comp=wlau,thomsonreuters
352,161,https://jade.io/citation/2360687/section/139991,jade
352,(2018)265 CLR,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2044763353&pubNum=3586&originatingDoc=I0b21e1b087cf11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=19acea4743744cdbae71248eaf4d2eb2&contextData=(sc.Default)&comp=wlau,thomsonreuters
352,196;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2044763353&pubNum=3586&originatingDoc=I0b21e1b087cf11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=19acea4743744cdbae71248eaf4d2eb2&contextData=(sc.Default)&comp=wlau,thomsonreuters
352,"[2018]HCA 28,",https://jade.io/article/592985,jade
352,[2022]QCA 216.,https://www.queenslandjudgments.com.au/caselaw/qca/2022/216,queenslandjudgments
353,(2017)260 CLR 151;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2041552640&pubNum=3586&originatingDoc=I930c436087cd11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=91313d6a50864184aad5dcee0cea794e&contextData=(sc.Default)&comp=wlau,thomsonreuters
353,[2017]HCA 17).,https://jade.io/article/528728,jade
353,"(1995)183 CLR 58,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1995387866&pubNum=3586&originatingDoc=I333ce18087ad11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=5d3b80cfd3174cd9baeba5a2723e896e&contextData=(sc.Default)&comp=wlau,thomsonreuters
353,67-68).,https://jade.io/article/188378/section/140384,jade
353,"(2016)256 CLR 482,",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2038609561&pubNum=3586&originatingDoc=I43aa1be087cc11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=0fbfad97584c4269872a2753a55a8a36&contextData=(sc.Default)&comp=wlau,thomsonreuters
353,490;,https://jade.io/article/460468/section/140243,jade
353,"[2016]HCA 12,",https://www.hcourt.gov.au/sites/default/files/eresources/2016/HCA/12.pdf,hcourt
353,[14]).,https://jade.io/article/460468/section/140848,jade
353,"(2016)256 CLR 482,",https://anzlaw.thomsonreuters.com/Document/I43ab2d5087cc11e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters
353,490;,https://jade.io/article/460468/section/140243,jade
353,[2016],https://www.hcourt.gov.au/sites/default/files/eresources/2016/HCA/12.pdf,hcourt
353,"HCA 12,",https://www.hcourt.gov.au/sites/default/files/eresources/2016/HCA/12.pdf,hcourt
353,[14],https://jade.io/article/460468/section/140848,jade
353,"[1985]2 Qd R 413,",https://www.queenslandjudgments.com.au/case/id/505512,queenslandjudgments
353,418-419).,https://jade.io/citation/419008/section/2615,jade
353,"[2002]QCA 442,",https://www.queenslandjudgments.com.au/caselaw/qca/2002/442,queenslandjudgments
353,[3],https://jade.io/article/167782/section/140887,jade
353,[4],https://jade.io/article/167782/section/140342,jade
354,(1963)110 CLR 234;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1964015323&pubNum=3586&originatingDoc=Ic70b6fa087a111e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=cb764b7704ad402cb3f468da4dde557e&contextData=(sc.Default)&comp=wlau,thomsonreuters
354,[1963]HCA,https://jade.io/article/65712,jade
354,44;,https://jade.io/article/65712,jade
354,(2002)211 CLR 85;,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2002494825&pubNum=3586&originatingDoc=Iba400bf087b511e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=15b807cd68704324a27ba94eae0b54f3&contextData=(sc.Default)&comp=wlauidentityprofileid=98NNDT55483,thomsonreuters
354,[2002]HCA 33;,https://jade.io/article/68343,jade
362,Section 291–Killing,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
362,Section 293–Definition,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
362,Section 300–Unlawful,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
362,Section 302–Definition,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
362,Section 576–Indictment,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1899-009,qld
363,"(1991)172 CLR 378,",https://jade.io/article/67628,jade
